Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Gifty,2025-04-28 23:03:53,00:32:14,,Beauty in Black: Season 1: By Any Means (Episode 13),,Hisense MTK9602 5.2 4K TV Smart TV,00:38:16,00:38:16,NG (Nigeria)
Gifty,2025-04-28 22:57:49,00:08:22,,Havoc,,Apple iPhone XR,00:07:08,Not latest view,NG (Nigeria)
Gifty,2025-04-28 22:56:55,00:00:22,,Jewel Thief - The Heist Begins,,Apple iPhone XR,00:36:13,00:36:13,NG (Nigeria)
Gifty,2025-04-28 22:55:30,00:02:01,,Beauty in Black: Season 1: By Any Means (Episode 13),,Hisense MTK9602 5.2 4K TV Smart TV,00:02:51,Not latest view,NG (Nigeria)
Gifty,2025-04-28 22:14:57,00:38:26,Autoplayed: user action: User_Interaction; ,Beauty in Black: Season 1: Hot Seat (Episode 12),,Hisense MTK9602 5.2 4K TV Smart TV,00:39:08,00:39:08,NG (Nigeria)
Gifty,2025-04-28 22:06:01,00:07:44,,Beauty in Black: Season 1: Up Against the Wall (Episode 11),,Hisense MTK9602 5.2 4K TV Smart TV,00:39:01,00:39:01,NG (Nigeria)
Gifty,2025-04-28 22:05:09,00:00:29,,Beauty in Black: Season 1: Hot Seat (Episode 12),,Hisense MTK9602 5.2 4K TV Smart TV,00:01:10,Not latest view,NG (Nigeria)
Gifty,2025-04-28 22:02:50,00:02:01,,Beauty in Black: Season 1: Up Against the Wall (Episode 11),,Hisense MTK9602 5.2 4K TV Smart TV,00:02:40,Not latest view,NG (Nigeria)
Gifty,2025-04-28 22:02:28,00:00:03,Autoplayed: user action: None; ,Beauty in Black: Season 1: Make It Rain (Episode 1),,Hisense MTK9602 5.2 4K TV Smart TV,00:00:03,00:00:03,NG (Nigeria)
Gifty,2025-04-28 17:33:33,01:04:51,,iHostage,,Apple iPhone XR,01:34:21,01:34:21,NG (Nigeria)
Gifty,2025-04-28 17:33:32,00:00:05,Autoplayed: user action: None; ,Trailer : iHostage,HOOK,Apple iPhone XR,00:00:05,Not latest view,NG (Nigeria)
Gifty,2025-04-28 10:50:59,00:00:08,,Money Heist: Part 1: Episode 1,,Apple iPhone XR,00:04:13,00:04:13,NG (Nigeria)
Gracie,2025-05-08 19:39:43,00:01:16,Autoplayed: user action: None; ,Trailer: Exterritorial,TRAILER,Apple iPhone 14 Pro Max iPhone,00:01:16,00:01:16,NG (Nigeria)
Gracie,2025-05-08 10:23:24,01:10:53,,Exterritorial,,Apple iPhone 14 Pro Max iPhone,01:42:42,01:42:42,NG (Nigeria)
Gracie,2025-05-08 09:18:34,00:25:42,,Exterritorial,,Apple iPhone 14 Pro Max iPhone,00:25:09,Not latest view,NG (Nigeria)
Gracie,2025-05-08 09:18:27,00:00:05,Autoplayed: user action: None; ,Trailer: Exterritorial,TRAILER,Apple iPhone 14 Pro Max iPhone,00:00:05,Not latest view,NG (Nigeria)
Gracie,2025-05-06 11:21:55,00:00:43,Autoplayed: user action: None; ,A Lagos Love Story_hook_primary,HOOK,Apple iPhone 14 Pro Max iPhone,00:00:44,00:00:44,NG (Nigeria)
Gracie,2025-05-04 16:16:58,00:00:09,Autoplayed: user action: None; ,Season 4 Part 2 Trailer: You,TRAILER,Apple iPhone 14 Pro Max iPhone,00:00:09,00:00:09,NG (Nigeria)
Gracie,2025-05-04 12:38:08,00:30:00,,Unseen: Season 2: Collision (Episode 6),,Apple iPhone 14 Pro Max iPhone,00:38:58,00:38:58,NG (Nigeria)
Gracie,2025-05-04 12:35:18,00:02:46,,Unseen: Season 2: Wolves (Episode 5),,Apple iPhone 14 Pro Max iPhone,00:42:55,00:42:55,NG (Nigeria)
Gracie,2025-05-04 08:48:05,00:32:36,,Unseen: Season 2: Wolves (Episode 5),,Apple iPhone 14 Pro Max iPhone,00:39:59,Not latest view,NG (Nigeria)
Gracie,2025-05-02 21:54:08,00:00:11,Autoplayed: user action: None; ,Season 2 Teaser: Unseen,HOOK,Apple iPhone 14 Pro Max iPhone,00:00:12,00:00:12,NG (Nigeria)
Gracie,2025-05-02 21:38:14,00:15:16,,Unseen: Season 2: Reckoning (Episode 4),,Apple iPhone 14 Pro Max iPhone,00:40:15,00:40:15,NG (Nigeria)
Gracie,2025-05-02 21:14:32,00:22:50,,Unseen: Season 2: Homecoming (Episode 3),,Apple iPhone 14 Pro Max iPhone,00:41:49,00:41:49,NG (Nigeria)
Gracie,2025-05-02 20:58:08,00:15:28,,Unseen: Season 2: Collision (Episode 6),,Apple iPhone 14 Pro Max iPhone,00:37:30,Not latest view,NG (Nigeria)
Gracie,2025-05-02 20:57:40,00:00:22,Autoplayed: user action: None; ,Season 2 Teaser: Unseen,HOOK,Apple iPhone 14 Pro Max iPhone,00:00:22,Not latest view,NG (Nigeria)
Gracie,2025-05-02 20:44:53,00:10:29,,Unseen: Season 2: Homecoming (Episode 3),,Apple iPhone 14 Pro Max iPhone,00:12:39,Not latest view,NG (Nigeria)
Gracie,2025-05-02 20:11:02,00:32:13,,Unseen: Season 2: What You Won't Do For Love (Episode 2),,Apple iPhone 14 Pro Max iPhone,00:43:08,00:43:08,NG (Nigeria)
Gracie,2025-05-02 20:09:11,00:01:26,,Beauty in Black: Season 1: The Lion's Den (Episode 15),,Apple iPhone 14 Pro Max iPhone,00:01:27,00:01:27,NG (Nigeria)
Gracie,2025-05-02 20:06:49,00:01:24,,Beauty in Black: Season 1: Up Against the Wall (Episode 11),,Apple iPhone 14 Pro Max iPhone,00:23:04,00:23:04,NG (Nigeria)
Gracie,2025-05-02 19:44:19,00:08:11,,Unseen: Season 2: What You Won't Do For Love (Episode 2),,Apple iPhone 14 Pro Max iPhone,00:07:31,Not latest view,NG (Nigeria)
Gracie,2025-05-02 18:38:01,00:34:14,,Unseen: Season 2: Wallflower (Episode 1),,Apple iPhone 14 Pro Max iPhone,00:44:12,00:44:12,NG (Nigeria)
Gracie,2025-04-27 17:54:57,00:25:38,,Beauty in Black: Season 1: Up Against the Wall (Episode 11),,Edge OSS - Windows (Cadmium),00:32:54,Not latest view,NG (Nigeria)
Gracie,2025-04-27 17:19:22,00:33:16,,Beauty in Black: Season 1: Power Struggle (Episode 10),,Edge OSS - Windows (Cadmium),00:44:08,00:44:08,NG (Nigeria)
Gracie,2025-04-27 17:17:51,00:00:05,Autoplayed: user action: None; ,The Rookie: Season 1_hook_01_16x9,HOOK,Edge OSS - Windows (Cadmium),00:00:05,00:00:05,NG (Nigeria)
Gracie,2025-04-27 16:57:09,00:13:06,,Beauty in Black: Season 1: Power Struggle (Episode 10),,Edge OSS - Windows (Cadmium),00:10:35,Not latest view,NG (Nigeria)
Gracie,2025-04-27 15:56:02,00:00:20,Autoplayed: user action: None; ,Prison Break: Season 1_hook_01_16x9,HOOK,Edge OSS - Windows (Cadmium),00:00:20,00:00:20,NG (Nigeria)
Gracie,2025-04-27 15:55:30,00:00:08,Autoplayed: user action: None; ,Clip 7: Jewel Thief - The Heist Begins,HOOK,Edge OSS - Windows (Cadmium),00:00:08,00:00:08,NG (Nigeria)
Gracie,2025-04-27 14:26:08,00:00:14,,Beauty in Black: Season 1: Power Struggle (Episode 10),,Edge OSS - Windows (Cadmium),00:00:14,Not latest view,NG (Nigeria)
Gracie,2025-04-27 14:25:01,00:00:05,Autoplayed: user action: None; ,Trailer: Squid Game: Unleashed,TRAILER,Edge OSS - Windows (Cadmium),00:00:05,00:00:05,NG (Nigeria)
Gracie,2025-04-27 00:29:22,00:30:54,,Beauty in Black: Season 1: Blind Rage (Episode 9),,Apple iPhone 14 Pro Max iPhone,00:43:46,00:43:46,NG (Nigeria)
Gracie,2025-04-26 23:55:59,00:32:31,,Beauty in Black: Season 1: Killing Karma (Episode 8),,Apple iPhone 14 Pro Max iPhone,00:40:53,00:40:53,NG (Nigeria)
Gracie,2025-04-26 23:39:37,00:15:47,,Beauty in Black: Season 1: Even Playing Field (Episode 7),,Apple iPhone 14 Pro Max iPhone,00:53:23,00:53:23,NG (Nigeria)
Gracie,2025-04-26 21:38:01,00:17:35,,Beauty in Black: Season 1: Even Playing Field (Episode 7),,Apple iPhone 14 Pro Max iPhone,00:33:06,Not latest view,NG (Nigeria)
Gracie,2025-04-26 21:03:25,00:11:03,,Beauty in Black: Season 1: Even Playing Field (Episode 7),,Apple iPhone 14 Pro Max iPhone,00:13:51,Not latest view,NG (Nigeria)
Gracie,2025-04-26 20:59:03,00:04:19,,Beauty in Black: Season 1: Bang Bang (Episode 6),,Apple iPhone 14 Pro Max iPhone,00:43:09,00:43:09,NG (Nigeria)
Gracie,2025-04-26 20:18:07,00:33:13,,Beauty in Black: Season 1: Bang Bang (Episode 6),,Apple iPhone 14 Pro Max iPhone,00:38:50,Not latest view,NG (Nigeria)
Gracie,2025-04-26 14:05:33,00:00:49,,Beauty in Black: Season 1: Bang Bang (Episode 6),,Apple iPhone 14 Pro Max iPhone,00:04:03,Not latest view,NG (Nigeria)
Gracie,2025-04-25 21:19:49,00:00:46,,Beauty in Black: Season 1: Bang Bang (Episode 6),,Apple iPhone 14 Pro Max iPhone,00:03:24,Not latest view,NG (Nigeria)
Gracie,2025-04-25 21:18:52,00:00:49,,Beauty in Black: Season 1: Bang Bang (Episode 6),,Apple iPhone 14 Pro Max iPhone,00:02:37,Not latest view,NG (Nigeria)
Gracie,2025-04-25 21:17:38,00:00:45,,Beauty in Black: Season 1: Bang Bang (Episode 6),,Apple iPhone 14 Pro Max iPhone,00:01:48,Not latest view,NG (Nigeria)
Gracie,2025-04-25 21:15:20,00:00:01,,Beauty in Black: Season 1: Bang Bang (Episode 6),,Apple iPhone 14 Pro Max iPhone,00:00:01,Not latest view,NG (Nigeria)
Gracie,2025-04-25 20:38:55,00:29:34,,Beauty in Black: Season 1: Unraveling Threads (Episode 5),,Apple iPhone 14 Pro Max iPhone,00:46:16,00:46:16,NG (Nigeria)
Gracie,2025-04-25 20:35:19,00:03:27,,Beauty in Black: Season 1: A Family Affair (Episode 4),,Apple iPhone 14 Pro Max iPhone,00:43:19,00:43:19,NG (Nigeria)
Gracie,2025-04-25 16:31:00,00:16:45,,Beauty in Black: Season 1: A Family Affair (Episode 4),,Apple iPhone 14 Pro Max iPhone,00:39:22,Not latest view,NG (Nigeria)
Gracie,2025-04-23 20:12:25,00:34:39,,Beauty in Black: Season 1: A Family Affair (Episode 4),,Apple iPhone 14 Pro Max iPhone,00:35:36,Not latest view,NG (Nigeria)
Gracie,2025-04-23 19:36:23,00:22:17,,Beauty in Black: Season 1: The Aftermath (Episode 3),,Apple iPhone 14 Pro Max iPhone,00:44:01,00:44:01,NG (Nigeria)
Gracie,2025-04-23 08:18:54,00:19:32,,Beauty in Black: Season 1: The Aftermath (Episode 3),,Apple iPhone 14 Pro Max iPhone,00:21:04,Not latest view,NG (Nigeria)
Gracie,2025-04-23 08:04:29,00:12:26,,Beauty in Black: Season 1: A Dance with Daddy (Episode 2),,Apple iPhone 14 Pro Max iPhone,00:48:50,00:48:50,NG (Nigeria)
Gracie,2025-04-23 08:03:40,00:00:13,Autoplayed: user action: None; ,Season 1 Teaser: Beauty in Black,TEASER_TRAILER,Apple iPhone 14 Pro Max iPhone,00:00:14,00:00:14,NG (Nigeria)
Gracie,2025-04-23 06:54:32,00:33:21,,Beauty in Black: Season 1: A Dance with Daddy (Episode 2),,Apple iPhone 14 Pro Max iPhone,00:35:33,Not latest view,NG (Nigeria)
Gracie,2025-04-23 06:22:15,00:31:18,,Beauty in Black: Season 1: Make It Rain (Episode 1),,Apple iPhone 14 Pro Max iPhone,00:39:44,00:39:44,NG (Nigeria)
Gracie,2025-04-16 20:38:28,00:46:43,,A Lagos Love Story,,Edge OSS - Windows (Cadmium),01:40:18,01:40:18,NG (Nigeria)
Gracie,2025-04-16 20:38:16,00:00:05,Autoplayed: user action: None; ,Clip 2: Meet the Khumalos,HOOK,Edge OSS - Windows (Cadmium),00:00:05,00:00:05,NG (Nigeria)
Gracie,2025-04-16 19:40:19,00:37:44,,A Lagos Love Story,,Edge OSS - Windows (Cadmium),00:32:12,Not latest view,NG (Nigeria)
Gracie,2025-04-16 19:40:08,00:00:10,Autoplayed: user action: None; ,A Lagos Love Story_hook_04,HOOK,Edge OSS - Windows (Cadmium),00:00:10,00:00:10,NG (Nigeria)
Gracie,2025-04-16 19:33:35,00:05:32,,Beauty in Black: Season 1: Make It Rain (Episode 1),,Edge OSS - Windows (Cadmium),00:06:56,Not latest view,NG (Nigeria)
Gracie,2025-04-16 19:33:26,00:00:06,Autoplayed: user action: None; ,Season 1 Part 2 Trailer: Beauty in Black,TRAILER,Edge OSS - Windows (Cadmium),00:00:06,00:00:06,NG (Nigeria)
Gracie,2025-04-16 19:02:44,00:26:46,,Unseen: Season 1: Episode 6,,Edge OSS - Windows (Cadmium),00:49:50,00:49:50,NG (Nigeria)
Gracie,2025-04-16 18:47:41,00:13:48,,Unseen: Season 1: Episode 5,,Edge OSS - Windows (Cadmium),00:41:23,00:41:23,NG (Nigeria)
Gracie,2025-04-16 18:25:20,00:21:36,,Unseen: Season 1: Episode 4,,Edge OSS - Windows (Cadmium),00:37:38,00:37:38,NG (Nigeria)
Gracie,2025-04-16 17:53:30,00:25:42,,Unseen: Season 1: Episode 3,,Edge OSS - Windows (Cadmium),00:38:05,00:38:05,NG (Nigeria)
Gracie,2025-04-16 17:37:15,00:15:42,,Unseen: Season 1: Episode 2,,Edge OSS - Windows (Cadmium),00:37:46,00:37:46,NG (Nigeria)
Gracie,2025-04-16 17:35:13,00:01:58,,Unseen: Season 1: Episode 1,,Edge OSS - Windows (Cadmium),00:48:04,00:48:04,NG (Nigeria)
Gracie,2025-04-16 17:34:23,00:00:29,Autoplayed: user action: None; ,Trailer: Too Hot To Handle 3,TRAILER,Edge OSS - Windows (Cadmium),00:00:29,00:00:29,NG (Nigeria)
Gracie,2025-04-11 18:54:00,00:00:13,Autoplayed: user action: None; ,Season 1 Part 2 Trailer: Beauty in Black,TRAILER,Apple iPhone 14 Pro Max iPhone,00:00:13,Not latest view,NG (Nigeria)
Gracie,2025-04-07 18:41:33,00:00:04,Autoplayed: user action: None; ,Baby Farm: Season 1_hook_02_16x9,HOOK,Edge OSS - Windows (Cadmium),00:00:04,00:00:04,NG (Nigeria)
Gracie,2025-04-07 18:39:54,00:00:55,Autoplayed: user action: None; ,Trailer: GTA: San Andreas - The Definitive Edition,TRAILER,Edge OSS - Windows (Cadmium),00:00:00,00:00:00,NG (Nigeria)
Gracie,2025-04-07 18:38:27,00:00:16,Autoplayed: user action: None; ,Trailer: GTA: San Andreas - The Definitive Edition,TRAILER,Edge OSS - Windows (Cadmium),00:00:16,Not latest view,NG (Nigeria)
